movie_id, movie title , release date , video release date , IMDb URL , unknown , Action , Adventure , Animation , Children's , Comedy , Crime , Documentary , Drama , Fantasy , Film-Noir , Horror , Musical , Mystery , Romance , Sci-Fi , Thriller , War , Western , description, tagline, studio 
839,Loch Ness,01-Jan-1995,,http://us.imdb.com/M/title-exact?Loch%20Ness%20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,Metro-Goldwyn-Mayer (MGM)
840,Last Man Standing,20-Sep-1996,,http://us.imdb.com/M/title-exact?Last%20Man%20Standing%20(1996/I),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"John Smith is a mysterious stranger who is drawn into a vicious war between two Prohibition-era gangs. In a dangerous game, he switches allegiances from one to another, offering his services to the highest bidder. As the death toll mounts, Smith takes the law into his own hands in a deadly race to stay alive.","In a town with no justice, there is only one law... Every man for himself.",Metropolitan Filmexport
841,Glimmer Man- The,04-Oct-1996,,http://us.imdb.com/M/title-exact?Glimmer%20Man-%20The%20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Metropolitan Filmexport
842,Pollyanna,01-Jan-1960,,http://us.imdb.com/M/title-exact?Pollyanna%20,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Metropolitan Filmexport
843,Shaggy Dog- The,01-Jan-1959,,http://us.imdb.com/M/title-exact?Shaggy%20Dog-%20The%20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Metropolitan Filmexport
844,Freeway,23-Aug-1996,,http://us.imdb.com/M/title-exact?Freeway%20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"A twisted take on 'Little Red Riding Hood' with a teenage juvenile delinquent on the run from a social worker in an attempt to get to her grandmother's house - while also being hounded by a charming, but sadistic, serial killer\/pedophile.",Her life is no fairy tale.,
845,That Thing You Do!,28-Sep-1996,,http://us.imdb.com/M/title-exact?That%20Thing%20You%20Do!%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"A Pennsylvania band scores a hit in 1964 and rides the star-making machinery as long as it can, with lots of help from its manager.",,
846,To Gillian on Her 37th Birthday,18-Oct-1996,,http://us.imdb.com/M/title-exact?To%20Gillian%20on%20Her%2037th%20Birthday%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,
847,Looking for Richard,11-Oct-1996,,http://us.imdb.com/M/title-exact?Looking%20for%20Richard%20,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,
848,Murder- My Sweet,01-Jan-1944,,http://us.imdb.com/M/title-exact?Murder-%20My%20Sweet%20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,
849,Days of Thunder,01-Jan-1990,,http://us.imdb.com/M/title-exact?Days%20of%20Thunder%20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Talented but unproven stock car driver Cole Trickle gets a break and with the guidance of veteran Harry Hogge turns heads on the track. The young hotshot develops a rivalry with a fellow racer that threatens his career when the two smash their cars. But with the help of his doctor, Cole just might overcome his injuries-- and his fear.",You can't stop the thunder.,Paramount Pictures
850,Perfect Candidate- A,27-Sep-1996,,http://us.imdb.com/M/title-exact?Perfect%20Candidate-%20A%20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Paramount Pictures
851,Two or Three Things I Know About Her,01-Jan-1966,,http://us.imdb.com/M/title-exact?Deux%20ou%20trois%20choses%20que%20je%20sais%20d'elle%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Paramount Pictures
852,Bloody Child- The,26-Oct-1996,,http://us.imdb.com/M/title-exact?Bloody%20Child%2C%20The%20%281996%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,Paramount Pictures
853,Braindead,01-Jan-1992,,http://us.imdb.com/M/title-exact?Braindead%20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Lionel, a Mama's boy has the unwanted honor of having to look after his overbearingly evil mother. He ends up falling in love with a local woman who believes that they're destined together. In a moment of intentional sabotage of one of their dates, his mother is bitten by a mysterious creature that ends up zombifying her. It's only a matter of time before she rises from the dead a powerful, bloodthirsty zombie. It's only a matter of time before she starts infecting residents of the town and Lion",,New Zealand Film Commission
854,Bad Taste,01-Jan-1987,,http://us.imdb.com/M/title-exact?Bad%20Taste%20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"The population of a small town disappears and is replaced by aliens that chase human flesh for their intergalactic fast-food chain.",,New Zealand Film Commission
855,Diva,01-Jan-1981,,http://us.imdb.com/M/title-exact?Diva%20,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,"Jules, a young Parisian postman, secretly records a concert performance given by the opera singer Cynthia Hawkins, whom he idolises.  The following day, Jules runs into a woman who is being pursued by armed thugs.  Before she is killed, the woman slips an audio cassette into his mail bag...",,Films A2
856,Night on Earth,01-Jan-1991,,http://us.imdb.com/M/title-exact?Night%20on%20Earth%20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"A multi-layered film about the night life in taxi\u2019s in different metropolitan cities. Jim Jarmusch takes us to 5 cities where people take taxi\u2019s to meet up with each other and then when all's said and done take taxi\u2019s to eventually go away from each other.",,Channel Four Films
857,Paris Was a Woman,08-Nov-1996,,http://us.imdb.com/M/title-exact?Paris%20Was%20a%20Woman%20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Channel Four Films
858,Amityville: Dollhouse,01-Jan-1996,,http://us.imdb.com/M/title-exact?Amityville:%20Dollhouse%20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,Channel Four Films
859,April Fool's Day,01-Jan-1986,,http://us.imdb.com/M/title-exact?April%20Fool's%20Day%20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,Channel Four Films
860,Believers- The,01-Jan-1987,,http://us.imdb.com/M/title-exact?Believers-%20The%20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,Channel Four Films
861,Nosferatu a Venezia,01-Jan-1986,,http://us.imdb.com/M/title-exact?Nosferatu%20a%20Venezia%20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,Channel Four Films
862,Jingle All the Way,22-Nov-1996,,http://us.imdb.com/M/title-exact?Jingle%20All%20the%20Way%20,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Meet Howard Langston, a salesman for a mattress company is constantly busy at his job, and he also constantly disappoints his son, after he misses his son's karate exposition, he tries hard to come up with a way to make it up to him, this is when his son tells Howard that he wants for Christmas is an action figure of his son's television hero, Turbo Man. Unfotunately for Howard, it is Christmas Eve, and every store is sold out of Turbo Man figures, now Howard must travel all over town and compet","Two Dads, One Toy, No Prisoners.",
863,Garden of Finzi-Contini- The (Giardino dei Finzi-Contini- Il),08-Nov-1996,,http://us.imdb.com/M/title-exact?Giardino%20dei%20Finzi-Contini-%20Il%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
864,My Fellow Americans,20-Dec-1996,,http://us.imdb.com/M/title-exact?My%20Fellow%20Americans%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"They used to run the country. Now they're running for their lives! Two on-the-lam former Presidents of the United States. Framed in a scandal by the current President and pursued by armed agents, the two squabbling political foes plunge into a desperately frantic search for the evidence that will establish their innocence. ","A comedy about life, liberty and the pursuit of two ex-presidents.",
865,Ice Storm- The,01-Jan-1997,,http://us.imdb.com/M/title-exact?Ice+Storm%2C+The+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
866,Michael,25-Dec-1996,,http://us.imdb.com/M/title-exact?Michael%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Tabloid reporters are sent by their editor to investigate after the paper recieves a letter from a woman claiming an angel is living with her.",,Alphaville Films
867,Whole Wide World- The,25-Dec-1996,,http://us.imdb.com/M/title-exact?Whole%20Wide%20World-%20The%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Alphaville Films
868,Hearts and Minds,10-Jan-1997,,http://us.imdb.com/M/title-exact?Hearts%20and%20Minds%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Alphaville Films
869,Fools Rush In,14-Feb-1997,,http://us.imdb.com/M/title-exact?Fools%20Rush%20In%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Alex Whitman (Matthew Perry) is a designer from New York City who is sent to Las Vegas to supervise the construction of a nightclub that his firm has been hired to build. Alex is a straight-laced WASP-ish type who, while enjoying a night on the town, meets Isabel Fuentes (Salma Hayek), a free-spirited Mexican-American photographer. Alex and Isabel are overtaken by lust at first sight and end up sp",,Columbia Pictures Corporation
870,Touch,14-Feb-1997,,http://us.imdb.com/M/title-exact?Touch%20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,Columbia Pictures Corporation
871,Vegas Vacation,14-Feb-1997,,http://us.imdb.com/M/title-exact?Vegas%20Vacation%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Columbia Pictures Corporation
872,Love Jones,14-Mar-1997,,http://us.imdb.com/M/title-exact?Love%20Jones%20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,Columbia Pictures Corporation
873,Picture Perfect,01-Aug-1997,,http://us.imdb.com/M/title-exact?Picture+Perfect+,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No overview found.",,
874,Career Girls,08-Aug-1997,,http://us.imdb.com/M/title-exact?Career+Girls+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
875,She's So Lovely,22-Aug-1997,,http://us.imdb.com/M/title-exact?She%27s+So+Lovely+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,
876,Money Talks,22-Aug-1997,,http://us.imdb.com/M/title-exact?Money+Talks+,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sought by police and criminals, a small-time huckster makes a deal with a TV newsman for protection.",,
877,Excess Baggage,01-Jan-1997,,http://us.imdb.com/M/title-exact?Excess+Baggage+,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
878,That Darn Cat!,14-Feb-1997,,http://us.imdb.com/M/title-exact?That%20Darn%20Cat%20,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,
879,Peacemaker- The,01-Jan-1997,,http://us.imdb.com/M/title-exact?Peacemaker%2C+The+,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,
880,Soul Food,01-Jan-1997,,http://us.imdb.com/M/title-exact?Soul+Food+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
881,Money Talks,22-Aug-1997,,http://us.imdb.com/M/title-exact?Money+Talks+,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sought by police and criminals, a small-time huckster makes a deal with a TV newsman for protection.",,
882,Washington Square,01-Jan-1997,,http://us.imdb.com/M/title-exact?Washington+Square+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
883,Telling Lies in America,01-Jan-1997,,http://us.imdb.com/M/title-exact?Telling+Lies+in+America+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
884,Year of the Horse,01-Jan-1997,,http://us.imdb.com/M/title-exact?Year+of+the+Horse+,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
885,Phantoms,01-Jan-1998,,http://us.imdb.com/M/title-exact?Phantoms+,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"In the peaceful town of Snowfield, Colorado something evil has wiped out the community. And now, its up to a group of people to stop it, or at least get out of Snowfield alive.",,
886,Life Less Ordinary- A,01-Jan-1997,,http://us.imdb.com/M/title-exact?Life+Less+Ordinary-+A+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,
887,Eve's Bayou,01-Jan-1997,,http://us.imdb.com/M/title-exact?Eve's+Bayou+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
888,One Night Stand,01-Jan-1997,,http://us.imdb.com/M/title-exact?One+Night+Stand+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"No overview found.",,
889,Tango Lesson- The,01-Jan-1997,,http://us.imdb.com/M/title-exact?Tango+Lesson-+The+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
890,Mortal Kombat: Annihilation,01-Jan-1997,,http://us.imdb.com/M/title-exact?Mortal+Kombat%3A+Annihilation+,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A band of fearless fighters have defeated the evil warlords from Outworld in the life-or-death tournament called Mortal Kombat, saving Earth from destruction for another generation.",,New Line Cinema
891,Bent,18-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-118698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"Max is a handsome young man who, after a fateful tryst with a German soldier, is forced to run for his life.  Eventually Max is placed in a concentration camp where he pretends to be Jewish because in the eyes of the Nazis, gays are the lowest form of human being. But it takes a relationship with an openly gay prisoner to teach Max that without the love of another, life is not worth living.",,
892,Flubber,01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-119137,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Professor Phillip Brainard, an absent minded professor, works with his assistant Weebo, trying to create a substance that's a new source of energy and that will save Medfield College where his sweetheart Sara is the president. He has missed his wedding twice, and on the afternoon of his third wedding, Professor Brainard creates flubber, which allows objects to fly through the air. ",Catch it if you can!,
893,For Richer or Poorer,01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-119142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"The incredibly rich, but miserable New York couple, Brad and Caroline Sexton, got framed by their accountant, and fled from the IRS to the one place where noone would look for them: Amish country. Now they've got to do their best to blend in, and learn how to love all over again.",,
894,Home Alone 3,01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-119303,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Young Alex Pruitt is home alone with the chicken pox and a stolen microchip. Turns out, that due to a mix-up among spies, Alex was given the toy car containing the computer chip. Now the spies must find a way to get the chip back. When Alex tries to tell his parents he's in trouble, they don't believe him, leaving the boy to defend himself.",Ready for more. Much more.,
895,Scream 2,01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-120082,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Two years after the terrifying events that occurred in Woodsboro, Sidney is now attending Windsor College in Cincinnati with long time friend Randy. Meanwhile, Gale Weathers best selling book on Sidney's life has now been made into a major motion picture. When two college students are killed in a theatre while watching the new film ""Stab,"" Sidney knows deep down that history is repeating itself.",Someone has taken their love of sequels one step too far.,Craven-Maddalena Films
896,Sweet Hereafter- The,01-Jan-1997,,http://us.imdb.com/M/title-exact?Sweet+Hereafter%2C+The+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Craven-Maddalena Films
897,Time Tracers,01-Jan-1995,,http://us.imdb.com/M/title-exact?imdb-title-128755,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,Craven-Maddalena Films
898,Postman- The,01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-119925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Craven-Maddalena Films
899,Winter Guest- The,01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-120521,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Craven-Maddalena Films
900,Kundun,25-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-119485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"The Tibetans refer to the Dalai Lama as 'Kundun', which means 'The Presence'. He was forced to escape from his native home, Tibet, when communist China invaded and enforced an oppressive regime upon the peaceful nation of Tibet. The Dalai Lama escaped to India in 1959 and has been living in exile in Dharamsala ever since. ",,
901,Mr. Magoo,25-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-119718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mr.Magoo (Leslie Nielsen) a man with terrible eyesight gets caught up in a museum robbery.",,
902,Big Lebowski- The,26-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-118715,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,,,
903,Afterglow,26-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-118566,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,
904,Ma vie en rose (My Life in Pink),26-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-119590,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
905,Great Expectations,01-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-119223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"No overview found.",,
906,Oscar & Lucinda,31-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-119843,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,
907,Vermin,01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-120881,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
908,Half Baked,16-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-120693,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thurgood and his friends Brian and Scarface are forced into selling medical marijuana stolen from the lab where Thurgood works as a ""custodian"" (janitor) in order to bail their friend Kenny out of jail, after he accidentally killed a diabetic police horse by feeding it junk food.",They'll do anything to save their best bud.,Universal Pictures
909,Dangerous Beauty,23-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-118892,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Prevented from marrying her nobleman lover because of her commoner status, Veronica Franco is left with two choices: join a convent or become a courtesan. Following in mother's footsteps, she chooses the latter. Sn 16th-century Venice, follow Franco as she rises to power and fearlessly fights off accusations of witchcraft.",,Bedford Falls Productions
910,Nil By Mouth,06-Feb-1998,,http://us.imdb.com/Title?Nil+By+Mouth+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Bedford Falls Productions
911,Twilight,30-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-119594,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"When Bella Swan moves to a small town in the Pacific Northwest to live with her father, she starts school and meets the reclusive Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't help but fall in love with him, a fatal move that endangers her own life when a coven of bloodsuckers try to challenge the Cullen clan.","When you can live forever, what do you live for?",Summit Entertainment
